book_id,title,author_id,first_publish_year,author_name
OL15156221W,Who cried for pie?,OL3231607A,1970.0,Veronica Buffington
OL15057267W,Christmas cookies,OL23981A,2008.0,Amy Krouse Rosenthal
OL15057279W,Sugar cookies,OL23981A,2009.0,Amy Krouse Rosenthal
OL15057682W,Eight animals bake a cake,OL31185A,2002.0,Susan Middleton Elya
OL15158941W,Bake off cook book.,OL5013405A,1968.0,Pillsbury Company
OL15090632W,Multiplying and dividing at the bake sale,OL1436658A,2010.0,Tony Hyland
OL15110632W,The super-duper seed surprise,OL19746A,2000.0,Nancy I. Sanders
OL15425938W,Kochen / Backen nach Rezepten aus dem Bergell,OL1936601A,1998.0,Hans Hofmann
OL15138969W,European and American professional sourdough cooking and recipes,OL157714A,1974.0,George Leonard Herter
OL15110600W,"Cooks, cakes, and chocolate shakes",OL19746A,2000.0,Nancy I. Sanders
OL15159647W,Country fair cookbook,OL1654980A,1975.0,Elise W. Manning
OL15577783W,The complete book of home baking,OL6871693A,2003.0,Heilie Pienaar
OL15577991W,America's favorites,OL6822137A,2005.0,"Publications International, Ltd"
OL15578372W,House specials,OL3750201A,2006.0,Nancy Coale Zippe
OL15916327W,Zombie cows!,OL3139452A,2011.0,Michael Broad
OL15973162W,The donut chef,OL450954A,2008.0,Bob Staake
OL1585661W,"Wages, hours, and working conditions in the bread-baking industry, 1934",OL171521A,1937.0,United States. Bureau of Labor Statistics.
OL1587695W,Baking,OL171758A,1963.0,Great Britain. Ministry of Labour.
OL15893176W,Baking and pastry,OL6930630A,1997.0,Johnson & Wales University. College of Culinary Arts. Educational Task Force
OL1584907W,"Apparel, baking, laundry and dry cleaning, and textile mill products industries",OL171521A,1978.0,United States. Bureau of Labor Statistics.
OL15921956W,Anyone can bake,OL5425153A,2009.0,Jan Miller
OL16361270W,Sticky fingers' sweets,OL7052029A,2012.0,Doron Petersan
OL16361271W,Sticky fingers' sweets,OL7052030A,2012.0,Doron Petersan
OL16298844W,Meet the baker,OL7040188A,2012.0,Joyce Jeffries
OL16309297W,Gluten-free baking,OL2793720A,2011.0,Phil Vickery
OL16490818W,Supercook's Home Baker,OL1541634A,1975.0,Yvonne Deutch
OL16473880W,"Make, bake, love",OL7069692A,2011.0,Lilly Higgins
OL16519761W,Best war time recipes,OL6482418A,1918.0,Ruth Watson
OL16519764W,Home baked delicacies enhance the fame of the modern hostess,OL7083610A,1931.0,Frances Lee Barton
OL16458446W,Cinnamon Baby,OL7064858A,2011.0,Nicola Winstaley
OL16484501W,Sprinkles and secrets,OL140439A,2011.0,Lisa Schroeder
OL16511991W,Quick and Easy Cakes and Bakes,OL56240A,1996.0,Catherine Brown
OL16414706W,Inside the Jewish bakery,OL7056824A,2011.0,Stanley Ginsberg
OL16414707W,Inside the Jewish bakery,OL7056825A,2011.0,Stanley Ginsberg
OL16521038W,So sweet!,OL7084154A,2011.0,Sur La Table (Firm)
OL16441288W,Gifts from a jar,OL6822137A,2009.0,"Publications International, Ltd"
OL16699626W,Shirley's cakes,OL7150533A,2012.0,Ambur Lowenthal
OL16816671W,Amelia hace un pastel,OL775421A,2013.0,Domitille de Pressensé
OL16768952W,Swedish cakes,OL2837961A,2012.0,Jan Hedh
OL16769241W,Knead it!,OL7162548A,2012.0,Jane Barton Griffith
OL16470969W,The Italian baker,OL384889A,2011.0,Carol Field
OL16471156W,Back in the day baking,OL7068460A,2012.0,Cheryl Day
OL16471239W,Tea cakes for Tosh,OL2962088A,2012.0,Kelly Starling Lyons
OL16471321W,Mother's little book of home-baked treats,OL3138434A,2012.0,Ryland Peters & Small
OL16464067W,The gluten-free baking book,OL1444575A,2011.0,Donna Washburn
OL16358478W,Lindy's gluten-free goodies and more!,OL7050964A,2009.0,Lindy Clark
OL16358479W,Lindy's gluten-free goodies and more!,OL7050965A,2009.0,Lindy Clark
OL16516814W,Chocolate snowball and other fabulous pastries from Deer Valley Bakery,OL7082267A,2011.0,Letty Halloran Flatt
OL16412648W,The magic cake shop,OL6886429A,2011.0,Meika Hashimoto
OL16660746W,Christmas cookies,OL26020A,1993.0,Wendy Cheyette Lewison
OL16661334W,Baking & pastry,OL6840112A,2009.0,Culinary Institute of America
OL16686713W,The complete idiot's guide to easy artisan bread,OL7145240A,2010.0,Yvonne Ruperti
OL16661469W,Easy gluten-free baking,OL3762603A,2008.0,Elizabeth Barbone
OL16469275W,Heirloom baking with the Brass sisters,OL3085575A,2006.0,Marilynn Brass
OL16469358W,Eat dessert first!,OL3060555A,2007.0,Carol Boker
OL16469655W,The power of flour,OL3079011A,2008.0,Tiffany Haugen
OL16469660W,Cookie lover's cookbook,OL6763725A,2008.0,MariLee Parrish
OL16477356W,Sedgewood book of baking,OL2625352A,1983.0,Sedgewood Press
OL16477688W,America's bake-off cookbook,OL5013405A,1977.0,Pillsbury Company
OL16531570W,Bouchon Bakery,OL6982050A,2012.0,Thomas Keller
OL16613104W,Favorite home baking recipes,OL2727286A,1982.0,Better Homes and Gardens
OL16622777W,Millers Grain House,OL537078A,2009.0,Donna P. Miller
OL16414620W,Danish cooking and baking traditions,OL223002A,2011.0,Arthur L. Meyer
OL16414621W,Danish cooking and baking traditions,OL223002A,2011.0,Arthur L. Meyer
OL16565856W,Best of the bake-off collection,OL4587500A,2009.0,"Pillsbury Mills, Inc"
OL16468071W,The Any oven cookbook,OL4740676A,1981.0,Dow Chemical Company
OL16468317W,Recipes from the Raleigh Tavern Bake Shop,OL5346770A,1984.0,Colonial Williamsburg Foundation
OL16539983W,Gluten-free cookies,OL7089756A,2011.0,Luane Kohnke
OL16539984W,Gluten-free cookies,OL7089757A,2011.0,Luane Kohnke
OL16441789W,Cooking secrets,OL6822137A,2007.0,"Publications International, Ltd"
OL16668814W,Step-by-step cakes,OL6995960A,2012.0,Caroline Bretherton
OL16668815W,Step-by-step cakes,OL6995960A,2012.0,Caroline Bretherton
OL16651526W,Clubhouse kitchen adventure,OL453969A,2009.0,Susan Amerikaner
OL16693235W,Martha bakes a cake,OL768011A,2012.0,Karen Barss
OL16693259W,Step-by-step bread,OL6995960A,2012.0,Caroline Bretherton
OL1663368W,Perfect Pies and Tarts (Anne Willan's Look & Cook),OL186690A,1994.0,"Willan, Anne."
OL1663372W,Pies and Tarts (Perfect Step-by-step Cookbooks),OL186690A,1997.0,"Willan, Anne."
OL16712011W,Baking with friends,OL7154648A,2010.0,Sharon P. Davis
OL16702992W,The craft of baking,OL7151686A,2009.0,Karen DeMasco
OL16654367W,The Dahlia Bakery cookbook,OL1436513A,2012.0,"Douglas, Tom"
OL16654696W,Vegan food gifts,OL6983053A,2012.0,Joni Marie Newman
OL17689646W,"The modern baker, confectioner and caterer",OL4989210A,1911.0,John Kirkland
OL17681718W,"Bread, cakes, and biscuits",OL1172788A,1906.0,S. Beaty-Pownall
OL17639169W,The seasonal baker,OL6953007A,2012.0,John Barricelli
OL17647522W,Cookie,OL19365A,2010.0,Jacqueline Wilson
OL17691245W,Cream puff murder,OL35917A,2010.0,Joanne Fluke
OL17651820W,A pinch of magic,OL25794A,2014.0,Kiki Thorpe
OL17670916W,The royal baker and pastry cook,OL7377923A,1902.0,New York Cooking School
OL17679250W,A treatise on the art of baking,OL693544A,1828.0,John White
OL17733471W,Dear friend,OL3086238A,2002.0,Holly Melton
OL17732616W,Baking for special occasions,OL2927536A,1993.0,Duncan Hines (company)
OL17833290W,Royal baker and pastry cook,OL2448317A,1913.0,Royal Baking Powder Company
OL17727635W,Annie and Bo and the big surprise,OL35307A,2002.0,Elizabeth Partridge
OL17791599W,The fairy berry bake-off,OL1389979A,2008.0,Daisy Alberto
OL17735252W,Kitchen fun,OL7390777A,1988.0,Catherine Ripley
OL16820441W,A Pie for a Pig,OL6978316A,2013.0,Susan Pace-Koch
OL18019408W,Bake,OL2828993A,2013.0,Parragon
OL18019408W,Bake,OL7408159A,2013.0,Love Food Editors
OL18153044W,Beatrice Ojakangas' light & easy baking,OL25652A,1996.0,Beatrice A. Ojakangas
OL18188386W,Pillsbury bake-off prize-winning recipes,OL5013405A,2009.0,Pillsbury Company
OL18143472W,The pancake,OL7344648A,2009.0,Christina Rossetti
OL17874277W,The hole in the hedge,OL3519833A,1996.0,Jo Massam-Windsor
OL17926157W,Cakes and bakes,OL2727521A,2012.0,Jo McAuley
OL17858041W,Gifts from a jar,OL7411453A,2004.0,Andra Chase
OL17936533W,Recipe for disaster,OL3024441A,2009.0,Maureen Fergus
OL18018647W,Sweet cookies and bars,OL2907235A,2014.0,Kari A. Cornell
OL1804933W,The world's greatest chocolate chip cookies,OL216513A,1993.0,"Murray, Peter"
OL17855206W,Surprise cake,OL835103A,1988.0,Jenny Hessell
OL17916740W,Something new,OL19862A,2013.0,Lisa Papademetriou
OL17882136W,Anna Banana and the chocolate explosion,OL7415613A,2015.0,Dominique Roques
OL17900136W,Essential baking,OL2727325A,2002.0,Carole Clements
OL18011788W,Baking,OL11450442A,2000.0,Not stated
OL18217482W,Good Housekeeping great baking,OL3109732A,1999.0,Susan Westmoreland
OL18217585W,Sladkai︠a︡ vypechka,OL1062034A,2004.0,Marianne Kaltenbach
OL18217660W,The Baker's Dozen cookbook,OL830913A,2001.0,Flo Braker
OL18217660W,The Baker's Dozen cookbook,OL218228A,2001.0,Rick Rodgers
OL18146010W,Cupcake cousins,OL2967622A,2014.0,Kate Hannigan
OL18239359W,Der bor en bager,OL2226518A,1953.0,Frithjof Saelen
OL18239403W,Heartland baking,OL6580885A,1997.0,Kristi M. Thomas
OL18159331W,Easy home cooking,OL6822137A,1999.0,"Publications International, Ltd"
OL18180699W,Three kind mice,OL32268A,1997.0,Vivian Sathre
OL18235970W,The great holiday baking book,OL25652A,2001.0,Beatrice A. Ojakangas
OL18158046W,Duncan Hines treasury of baking,OL2927536A,1992.0,Duncan Hines (company)
OL18138515W,"Cakes, cookies and pastries",OL534233A,1962.0,Myra Waldo
OL18027858W,Cupcakes and other goodies,OL6822137A,2007.0,"Publications International, Ltd"
OL18207254W,King Arthur flour whole grain baking,OL7023218A,2006.0,King Arthur Flour (Firm)
OL18175767W,A pinch of love,OL7306184A,2011.0,Alicia Bessette
OL18154360W,The Cake bake,OL2625192A,1991.0,Miller
OL18154882W,Christmas sweets,OL7419831A,2003.0,Sara Lewis
OL17716420W,The everyday baker,OL547761A,2015.0,Abigail Johnson Dodge
OL17731233W,Cookie,OL19365A,2008.0,Jacqueline Wilson
OL17731610W,Curious George,OL244358A,1941.0,H. A. Rey
OL16362139W,Easy cakes & cookies,OL3709348A,2012.0,Rebecca Woods
OL16362140W,Easy cakes & cookies,OL3709348A,2012.0,Rebecca Woods
OL16362588W,Henry helps make cookies,OL5048733A,2012.0,Beth Bracken
OL16362589W,Henry helps make cookies,OL5048733A,2012.0,Beth Bracken
OL16363235W,Cake magic,OL3808438A,2011.0,Kate Shirazi
OL16363236W,Cake magic,OL3808438A,2011.0,Kate Shirazi
OL16591736W,"Cake pops, cupcakes, and other petite sweets",OL6832316A,2012.0,Fox Chapel Publishing
OL16486420W,The better-than-best Purim,OL403818A,2012.0,Naomi Howland
OL16476356W,Better homes and gardens toaster oven cook book,OL6970449A,1982.0,Diane Yanney
OL16559021W,The vegan boulangerie,OL2881405A,2009.0,Marianne
OL16413790W,Baking as biography,OL7056490A,2010.0,Diane Tye
OL16572055W,Baking,OL7102635A,2013.0,Laura Tilli
OL16581754W,A World of desserts and delicacies from Solor,OL6970501A,1976.0,"Rutledge Books, inc"
OL16535627W,The City Tavern cookbook,OL2843187A,2009.0,Walter Staib
OL16509488W,Baking with kids,OL7080877A,2012.0,Camilla Pérez
OL16585185W,The professional bakeshop,OL216222A,2013.0,Wayne Gisslen
OL16461804W,The muffin tin cookbook,OL27265A,2012.0,Brette McWhorter Sember
OL16507500W,Ḳeṭanṭanot,OL4996300A,2011.0,Danit Salomon
OL16297884W,Cooking with wholegrains,OL1710109A,2010.0,Ellen Orton
OL16297933W,Les petits macarons,OL7039947A,2011.0,Kathryn Gordon
OL16216131W,The gingerbread bump-off,OL2725974A,2012.0,Livia J. Washburn
OL16307985W,Midwest sweet baking history,OL3046720A,2011.0,Jenny Lewis
OL16308117W,In the hands of a baker,OL6840112A,2013.0,Culinary Institute of America
OL16415781W,Meet the baker =,OL7040188A,2013.0,Joyce Jeffries
OL16415782W,Meet the baker =,OL7040188A,2013.0,Joyce Jeffries
OL16319359W,Scandinavian classic baking,OL1864150A,2011.0,Patricia Sinclair
OL16544806W,Jia ting yao yong gao dian =,OL5847341A,2004.0,Ying Lou
OL16544807W,Jia ting yao yong gao dian =,OL5847341A,2004.0,Ying Lou
OL16455753W,The pride of the household,OL7064276A,1900.0,Melton Anthony Heinzer
OL16478735W,"Land O Lakes classic cookies, baking & more",OL6822858A,1991.0,"Land O'Lakes, Inc"
OL4986362W,Festive baking,OL1078123A,1988.0,Sarah Kelly Iaia
OL7452477W,Best of the bake-off collection,OL2254837A,1959.0,Ann Pillsbury
OL19087226W,The Great Scandinavian Baking Book,OL25652A,1988.0,Beatrice A. Ojakangas
OL8226629W,Baking and Pastry,OL2737063A,2004.0,The Culinary Institute of America
OL15390805W,Baking at high altitude,OL6829319A,1965.0,Margaret S. Boyd
OL4531979W,Perníkářské formy a perníkáři v Hradci Králové,OL911838A,1987.0,Zdena Lenderová
OL19907659W,The Maple Festival (5) (The Adventures of Sophie Mouse),OL7529521A,2015.0,Poppy Green
OL17317285W,Coco,OL1389731A,2013.0,Kyla May
OL8786514W,An apple pie for dinner,OL2993494A,2008.0,Susan VanHecke
OL16599374W,A tangle of knots,OL5172264A,2013.0,Lisa Graff
OL2691020W,The great American bake sale book,OL393190A,1991.0,Alison Molinare Boteler
OL42697385W,"Homemade bread, cake and pastry",OL15123907A,1937.0,Florance B. King
OL42697385W,"Homemade bread, cake and pastry",OL15123908A,1937.0,Adelle B. Freeman
OL7524437W,The story of bread,OL2297496A,1957.0,Ronald Sheppard
OL1984162W,Maida Heatter's Book of great cookies,OL238716A,1977.0,Maida Heatter
OL42697536W,Easy home baking,OL13420294A,1950.0,Taylor & Wood. Co Sands
OL42697441W,Ceresota cook book,OL15123946A,1800.0,Northwestern Consolidated Milling Co
OL6673549W,The bread baker's manual,OL1803508A,1978.0,Rosalie Cheney Fiske
OL7656995W,Victorian cakes,OL2355068A,1941.0,"King, Caroline Blanche Campion Mrs."
OL7656995W,Victorian cakes,OL6971347A,1941.0,"King, Caroline Blanche Campion Mrs"
OL6712271W,All about home baking,OL1816560A,1933.0,General Foods Corporation. Consumer Service Dept.
OL42696482W,"Manual for army bakers, 1916",OL12482757A,1917.0,United States. War Department
OL18222370W,Martha White's southern sampler,OL3730908A,1989.0,Martha White Foods
OL42734320W,Pastries and desserts,OL458532A,1928.0,Sophie D. Coe
OL42734320W,Pastries and desserts,OL15139748A,1928.0,California Home Economics Association. Southern Section. Book Committee
OL42734320W,Pastries and desserts,OL15139751A,1928.0,California Home Economics Association. Southern Section
OL18309256W,Coffee at the Shadows,OL2183750A,1976.0,Helen Claire Duprey Bullock
OL5369850W,"Baker's ""flower"" quick-mix cookbook",OL1238329A,1985.0,Kaye Manning
OL42730971W,Hadassah presents baker's yummies,OL458532A,1983.0,Sophie D. Coe
OL42730971W,Hadassah presents baker's yummies,OL15138268A,1983.0,the Women's Zionist Organization of America. Indianapolis Chapter. Ha'lma Group Hadassah
OL9025819W,Teatime Treats,OL3146600A,1999.0,Konemann
OL9424244W,Baking in Wales,OL3456292A,1991.0,S.Hinwel Tibbott
OL18260023W,Hershey's easy baking,OL6829282A,2004.0,Hershey Foods Corporation
OL42765776W,Unser Brot,OL1216220A,1990.0,Ruth L. Aebi
OL19354673W,The Good-Pie Party,OL1604392A,2014.0,Elizabeth Garton Scanlon
OL42715175W,Prize-winning recipes from country fairs,OL9837482A,1977.0,Roberta Thomas
OL42715175W,Prize-winning recipes from country fairs,OL458532A,1977.0,Sophie D. Coe
OL15537904W,Close to famous,OL240912A,2011.0,Joan Bauer
OL19721088W,Dough knights and dragons,OL2850028A,2017.0,Dee Leone
OL42714475W,The miller's meal,OL6146254A,1979.0,Barton McGuire
OL42714475W,The miller's meal,OL458532A,1979.0,Sophie D. Coe
OL42714475W,The miller's meal,OL15132535A,1979.0,Water Mill Museum. Ladies Auxiliary
OL16604958W,A little bit of love,OL6828211A,2011.0,Cynthia Platt
OL7245709W,Favorite Eastern Star recipes,OL2103113A,1967.0,"Order of the Eastern Star. Montgomery, Ala. Chapter no. 180."
OL18161103W,Frosting and friendship,OL140439A,2014.0,Lisa Schroeder
OL42787420W,The Calumet baking book,OL7358707A,1929.0,Calumet Baking Powder Company
OL42788729W,"Leçons élémentaires sur le choix & la conservation des grains, sur les opérations de la meunerie & de la boulangerie, & sur la taxe du pain",OL15161894A,1794.0,L. Cotte
OL42788750W,Perfection in baking,OL15161905A,1902.0,William R. Gregory
OL42789019W,J'aime le pain,OL1736292A,1969.0,Huguette Couffignal
OL15030406W,The Bisquick cookbook,OL27838A,1964.0,Betty Crocker
OL5122758W,The afternoon tea cookbook,OL1129667A,1982.0,Linda Hewitt
OL4783773W,Handbook of breadmaking technology,OL1005681A,1990.0,Charles A. Stear
OL19882744W,Pâtisserie and baking foundations,OL7573832A,2012.0,Le Cordon Bleu
OL6331889W,"The breads, biscuits and rolls cookbook",OL1655503A,1949.0,Ruth Berolzheimer
OL19870790W,Vse luchshie ret͡septy tortov i pirozhnykh,OL7214666A,2008.0,A. Krasichkova
OL19870847W,"Luchshie v mire pirogi, kulebi͡aki i rasstegai",OL3943935A,2009.0,Mikhail Zubakin
OL7409921W,The Royal guide to meal planning ..,OL2233447A,1929.0,Standard Brands Incorporated.
OL16993612W,Luchshie ret Łsepty vypechki,OL5929744A,2005.0,A. V. Borisova
OL19866245W,Domashnee pechenʹe i pirogi,OL3950285A,2000.0,S. Kiseleva
OL13738549W,Bolʹshai︠a︡ kniga tortov i pirozhnykh,OL6581109A,2001.0,Elena Suchkova
OL8636485W,"Biscuit, Cracker, and Cookie Recipes for the Food Industry",OL2908481A,2001.0,Duncan J R Manley
OL15072885W,Bakery Products,OL2840948A,2006.0,Nanna Cross
OL19829604W,Cooking for today,OL2828993A,2004.0,Parragon
OL8056209W,Baking Problems Solved (Woodhead Publishing in Food Science and Technology),OL2680944A,2001.0,Stanley P. Cauvain
OL17409372W,Breadmaking Improving Quality,OL2680944A,2012.0,Stanley P. Cauvain
OL15030313W,Betty Crocker's best of baking,OL27838A,1997.0,Betty Crocker
OL3343514W,"Rosie's Bakery all-butter, fresh cream, sugar-packed, no-holds-barred baking book",OL542337A,1991.0,"Rosenberg, Judy"
OL16968390W,The great Scandinavian baking book,OL7310560A,1999.0,Beatrice Ojakangas
